id,D-30,D-21,D-14,D-7,D-0
39,1.00790939568021,0.7537076437074857,0.5800807108958475,0.31643169798041365,0.4606653015003912
40,1.0268379010457087,0.7341248972871465,0.5562681065563007,0.3066878110493366,0.5274111747652519
41,1.0211660012012975,0.741585480872068,0.40371920469478667,0.28386353972910033,0.6376929322535315
42,1.0530787159807686,0.6060428928054542,0.34038896934140117,0.46336945543013525,1.117227261606136
43,0.7699334466297969,0.5562681065563007,0.3066878110493366,0.5274111747652519,1.169030411397163
44,0.741585480872068,0.31643169798041365,0.4606653015003912,1.070361193714595,1.2334838347934425
45,0.5846743350742973,0.3066878110493366,0.5274111747652519,1.169030411397163,1.401179055520709
46,0.5849604077713197,0.28386353972910033,0.6376929322535315,1.2377439355961481,1.549434535504727
47,0.5562681065563007,0.316853932538458,0.9336376066296368,1.3385523337964285,1.5752765408879625
48,0.2578603817015216,0.46336945543013525,1.117227261606136,1.2934717126263544,1.6839261310659275
49,0.3047308469345388,0.6376929322535315,1.2377439355961481,1.549434535504727,1.59182201154584
50,0.28386353972910033,1.070361193714595,1.2334838347934425,1.6577867552542869,1.5886207586038565
51,0.316853932538458,1.117227261606136,1.2934717126263544,1.6839261310659275,1.52506457533939
52,0.5243633434811952,1.2377439355961481,1.549434535504727,1.59182201154584,0.8406993195513894
53,0.5274111747652519,1.3385523337964285,1.5752765408879625,1.6107448357874494,0.8689218765496944
54,0.6376929322535315,1.2334838347934425,1.6577867552542869,1.5886207586038565,0.8897336177323576
55,1.111174592029901,1.401179055520709,1.6445372309246484,1.1737273844880056,0.7157855145820636
56,1.1439608549540101,1.549434535504727,1.59182201154584,0.8406993195513894,0.6119012072153575
57,1.169030411397163,1.5752765408879625,1.6107448357874494,0.8689218765496944,0.4529937772830457
58,1.2377439355961481,1.6577867552542869,1.5886207586038565,0.8897336177323576,0.39012083946889625
59,1.3385523337964285,1.6839261310659275,1.52506457533939,0.8090762341691954,0.37449947325549066
60,1.3737319458671677,1.6445372309246484,1.1737273844880056,0.7157855145820636,0.3704009645929013
61,1.3887523667791823,1.59182201154584,0.8406993195513894,0.6119012072153575,0.3838437148169666
62,1.549434535504727,1.5886207586038565,0.8897336177323576,0.39012083946889625,0.4014061265446071
63,1.700868832171454,1.1737273844880056,0.7157855145820636,0.3704009645929013,0.36818589040115685
64,1.641644722889145,0.8406993195513894,0.6119012072153575,0.3838437148169666,0.640612106068417
65,1.6445372309246484,0.8689218765496944,0.4529937772830457,0.3705311039438872,0.6653039401512038
66,1.6107448357874494,0.8090762341691954,0.37449947325549066,0.40263559794146886,0.741774589276021
67,1.3073836181225909,0.6119012072153575,0.3838437148169666,0.640612106068417,0.8367772458841592
68,1.1737273844880056,0.4529937772830457,0.3705311039438872,0.6653039401512038,0.8447625865421703
69,0.8406993195513894,0.39012083946889625,0.4014061265446071,0.7256736138480055,0.8652258021883229
70,0.7531920398489472,0.3704009645929013,0.36818589040115685,0.7078432851947501,0.9100847754874526
71,0.7476899815435695,0.3838437148169666,0.640612106068417,0.8367772458841592,1.0463104671743275
